CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,IsParent,CustomerPriority,IncomeLevel
8835,MR.,JESSE,MURPHY,1977-08-01,M,M,jesse15@adventure-works.com,30000.0,0.0,Partial College,Skilled Manual,Y,No,Standard,Average
8836,MRS.,MARIA,MORGAN,1965-05-10,S,F,maria6@adventure-works.com,80000.0,3.0,Bachelors,Skilled Manual,Y,Yes,Standard,High
8837,MR.,DALTON,PARKER,1974-03-17,S,M,dalton42@adventure-works.com,40000.0,0.0,High School,Skilled Manual,N,No,Standard,Average
8838,MR.,JEREMY,COLLINS,1974-11-08,S,M,jeremy19@adventure-works.com,60000.0,0.0,Partial College,Professional,Y,No,Standard,Average
8839,MR.,JOSE,MOORE,1976-04-24,M,M,jose68@adventure-works.com,40000.0,0.0,High School,Skilled Manual,Y,No,Standard,Average
8840,MRS.,NATALIE,WRIGHT,1950-10-03,S,F,natalie63@adventure-works.com,60000.0,2.0,Partial College,Professional,Y,Yes,Standard,Average
8841,MR.,DAVID,KUMAR,1951-06-27,M,M,david60@adventure-works.com,70000.0,2.0,High School,Professional,Y,Yes,Standard,Average
8842,MRS.,ALEXIA,COLEMAN,1954-05-07,S,F,alexia6@adventure-works.com,70000.0,3.0,High School,Professional,Y,Yes,Standard,Average
8843,MR.,TONY,CHANDER,1941-03-25,M,M,tony18@adventure-works.com,90000.0,5.0,Bachelors,Management,Y,Yes,Standard,High
8844,MRS.,NICOLE,BLUE,1951-04-03,S,F,nicole51@adventure-works.com,70000.0,2.0,High School,Professional,Y,Yes,Standard,Average
8845,MRS.,HANNAH,BARNES,1952-07-28,M,F,hannah26@adventure-works.com,70000.0,5.0,Partial College,Professional,Y,Yes,Standard,Average
8846,MR.,RICHARD,ALLEN,1968-09-18,M,M,richard18@adventure-works.com,80000.0,0.0,Bachelors,Management,N,No,Standard,High
8847,MR.,CHRISTIAN,LEE,1946-08-12,M,M,christian42@adventure-works.com,70000.0,3.0,Bachelors,Management,Y,Yes,Standard,Average
8848,MR.,LUCAS,KELLY,1946-11-15,S,M,lucas73@adventure-works.com,70000.0,5.0,Bachelors,Management,Y,Yes,Standard,Average
8849,MRS.,SARA,ALLEN,1954-11-27,M,F,sara49@adventure-works.com,70000.0,3.0,High School,Professional,Y,Yes,Standard,Average
8850,MR.,WYATT,ROSS,1962-07-26,M,M,wyatt55@adventure-works.com,70000.0,1.0,Partial College,Skilled Manual,N,Yes,Standard,Average
8851,MRS.,FAITH,GONZALES,1953-03-14,S,F,faith16@adventure-works.com,70000.0,3.0,Graduate Degree,Management,Y,Yes,Standard,Average
8852,MR.,JUAN,BROOKS,1932-08-07,S,M,juan11@adventure-works.com,70000.0,3.0,Graduate Degree,Management,Y,Yes,Standard,Average
8853,MR.,JONATHAN,BAKER,1962-08-28,M,M,jonathan45@adventure-works.com,70000.0,1.0,Partial College,Skilled Manual,Y,Yes,Standard,Average
8854,MR.,IAN,MITCHELL,1943-09-14,S,M,ian33@adventure-works.com,70000.0,5.0,Bachelors,Management,Y,Yes,Standard,Average
8855,MR.,MICHAEL,MARTIN,1968-04-19,S,M,michael46@adventure-works.com,80000.0,0.0,Bachelors,Management,N,No,Standard,High
8856,MRS.,KIMBERLY,JAMES,1941-02-07,M,F,kimberly11@adventure-works.com,70000.0,5.0,Graduate Degree,Management,Y,Yes,Standard,Average
8857,MR.,MARCUS,DIAZ,1967-05-03,S,M,marcus71@adventure-works.com,50000.0,2.0,Bachelors,Skilled Manual,N,Yes,Standard,Average
8858,MRS.,CINDY,JAMES,1966-10-09,S,F,cindy26@adventure-works.com,70000.0,4.0,Graduate Degree,Professional,Y,Yes,Standard,Average
8859,MR.,JASON,BRYANT,1946-06-07,M,M,jason15@adventure-works.com,40000.0,5.0,High School,Professional,Y,Yes,Standard,Average
8860,MR.,NATHAN,TAYLOR,1951-06-01,M,M,nathan67@adventure-works.com,60000.0,2.0,High School,Professional,N,Yes,Standard,Average
8861,MRS.,CHLOE,TURNER,1958-02-05,S,F,chloe2@adventure-works.com,40000.0,2.0,Partial College,Clerical,Y,Yes,Standard,Average
8862,MR.,GABRIEL,JENKINS,1959-03-16,S,M,gabriel3@adventure-works.com,40000.0,2.0,Partial College,Clerical,Y,Yes,Standard,Average
8863,MS.,REBECCA,LOPEZ,1975-09-17,S,F,rebecca22@adventure-works.com,40000.0,0.0,High School,Skilled Manual,N,No,Standard,Average
8864,MRS.,CAROLINE,GONZALES,1958-09-03,M,F,caroline18@adventure-works.com,60000.0,1.0,Bachelors,Professional,N,Yes,Standard,Average
8865,MR.,SHAWN,PAL,1970-11-24,S,M,shawn14@adventure-works.com,60000.0,1.0,Graduate Degree,Professional,N,Yes,Standard,Average
8866,MS.,CHLOE,YOUNG,1979-02-27,S,F,chloe23@adventure-works.com,30000.0,0.0,Partial College,Skilled Manual,N,No,Standard,Average
8867,MR.,HUNTER,ROBINSON,1976-01-26,S,M,hunter50@adventure-works.com,40000.0,0.0,Partial College,Skilled Manual,N,No,Standard,Average
8868,MR.,JASON,WRIGHT,1975-10-08,S,M,jason46@adventure-works.com,40000.0,0.0,High School,Skilled Manual,Y,No,Standard,Average
8869,MR.,MAURICE,TANG,1974-01-08,S,M,maurice4@adventure-works.com,40000.0,0.0,Partial College,Skilled Manual,N,No,Standard,Average
8870,MRS.,SARA,MURPHY,1966-07-18,M,F,sara16@adventure-works.com,70000.0,4.0,Graduate Degree,Professional,Y,Yes,Standard,Average
8871,MRS.,MORGAN,HARRIS,1965-11-15,S,F,morgan35@adventure-works.com,80000.0,3.0,Bachelors,Skilled Manual,Y,Yes,Standard,High
8872,MRS.,VANESSA,ROSS,1961-10-15,M,F,vanessa4@adventure-works.com,130000.0,1.0,Bachelors,Management,Y,Yes,High,High
8873,MR.,BLAKE,GONZALES,1945-09-27,S,M,blake65@adventure-works.com,60000.0,4.0,Bachelors,Management,Y,Yes,Standard,Average
8874,MRS.,KAITLYN,EVANS,1961-03-13,M,F,kaitlyn0@adventure-works.com,130000.0,1.0,Bachelors,Management,Y,Yes,High,High
8875,MRS.,MARTHA,HU,1936-11-08,M,F,martha20@adventure-works.com,70000.0,4.0,Graduate Degree,Management,Y,Yes,Standard,Average
8876,MR.,SIMON,PEARSON,1954-08-11,M,M,simon3@adventure-works.com,80000.0,2.0,Partial High School,Skilled Manual,Y,Yes,Standard,High
8877,MRS.,CAROLINE,SIMMONS,1965-03-20,S,F,caroline16@adventure-works.com,80000.0,3.0,Bachelors,Skilled Manual,Y,Yes,Standard,High
8878,MRS.,KAITLYN,JENKINS,1957-07-14,M,F,kaitlyn74@adventure-works.com,70000.0,3.0,Partial College,Professional,Y,Yes,Standard,Average
8879,MR.,GABRIEL,GONZALEZ,1961-07-17,S,M,gabriel39@adventure-works.com,130000.0,1.0,Bachelors,Management,N,Yes,High,High
8880,MRS.,LAUREN,LEE,1955-08-07,S,F,lauren40@adventure-works.com,70000.0,4.0,High School,Professional,Y,Yes,Standard,Average
8881,MR.,ARTURO,CAI,1968-03-21,M,M,arturo23@adventure-works.com,70000.0,2.0,Bachelors,Skilled Manual,Y,Yes,Standard,Average
8882,MR.,CHARLES,WATSON,1970-05-11,M,M,charles47@adventure-works.com,70000.0,4.0,Graduate Degree,Professional,Y,Yes,Standard,Average
8883,MR.,BEGOÑA,HURTADO,1968-06-06,S,M,begoña0@adventure-works.com,70000.0,0.0,Bachelors,Professional,Y,No,Standard,Average
8884,MRS.,KATE,SHE,1963-06-07,S,F,kate0@adventure-works.com,110000.0,4.0,Bachelors,Management,Y,Yes,High,High
8885,MR.,XAVIER,JACKSON,1961-02-04,M,M,xavier9@adventure-works.com,160000.0,1.0,Bachelors,Management,N,Yes,High,Very High
8886,MR.,SAMUEL,TAYLOR,1954-02-27,M,M,samuel65@adventure-works.com,80000.0,2.0,Partial High School,Skilled Manual,Y,Yes,Standard,High
8887,MRS.,REBECCA,EVANS,1954-02-10,M,F,rebecca4@adventure-works.com,70000.0,3.0,High School,Professional,Y,Yes,Standard,Average
8888,MRS.,SARAH,HALL,1939-03-21,S,F,sarah1@adventure-works.com,80000.0,4.0,Graduate Degree,Management,Y,Yes,Standard,High
8889,MR.,GABRIEL,COLLINS,1969-03-05,M,M,gabriel32@adventure-works.com,80000.0,3.0,Graduate Degree,Professional,Y,Yes,Standard,High
8890,MS.,COURTNEY,MITCHELL,1965-08-27,S,F,courtney9@adventure-works.com,160000.0,0.0,Graduate Degree,Management,N,No,Standard,Very High
8891,MRS.,BRIDGET,RAI,1962-02-26,S,F,bridget19@adventure-works.com,70000.0,1.0,Bachelors,Professional,N,Yes,Standard,Average
8892,MRS.,KATHERINE,WILSON,1968-08-19,S,F,katherine77@adventure-works.com,70000.0,2.0,Bachelors,Skilled Manual,N,Yes,Standard,Average
8893,MR.,BRYAN,SANDERS,1970-09-27,M,M,bryan6@adventure-works.com,70000.0,4.0,Graduate Degree,Professional,Y,Yes,Standard,Average
8894,MR.,ETHAN,WALKER,1946-11-23,M,M,ethan51@adventure-works.com,70000.0,5.0,Bachelors,Management,N,Yes,Standard,Average
8895,MRS.,SARA,TORRES,1962-02-09,S,F,sara14@adventure-works.com,120000.0,1.0,Partial College,Professional,Y,Yes,High,High
8896,MRS.,DAWN,SUN,1960-12-23,S,F,dawn15@adventure-works.com,110000.0,3.0,Partial College,Professional,Y,Yes,High,High
8897,MS.,FAITH,BUTLER,1980-04-09,S,F,faith13@adventure-works.com,70000.0,0.0,Partial College,Skilled Manual,N,No,Standard,Average
8898,MR.,LUCAS,MARTINEZ,1942-08-26,M,M,lucas31@adventure-works.com,70000.0,5.0,Bachelors,Management,Y,Yes,Standard,Average
8899,MR.,BRYCE,PETERSON,1970-09-17,M,M,bryce5@adventure-works.com,70000.0,4.0,Graduate Degree,Professional,Y,Yes,Standard,Average
8900,MR.,PATRICK,ROGERS,1966-06-13,S,M,patrick24@adventure-works.com,70000.0,0.0,Graduate Degree,Professional,Y,No,Standard,Average
8901,MR.,BENJAMIN,PATTERSON,1969-08-22,S,M,benjamin11@adventure-works.com,80000.0,2.0,Graduate Degree,Professional,Y,Yes,Standard,High
8902,MR.,CODY,MURPHY,1968-11-14,S,M,cody15@adventure-works.com,70000.0,0.0,Bachelors,Professional,N,No,Standard,Average
8903,MR.,JOSHUA,THOMAS,1931-06-25,M,M,joshua12@adventure-works.com,110000.0,4.0,Graduate Degree,Professional,Y,Yes,High,High
8904,MR.,HUNTER,LEWIS,1972-04-13,S,M,hunter54@adventure-works.com,80000.0,0.0,Bachelors,Management,N,No,Standard,High
8905,MR.,JAMES,LAL,1974-03-19,M,M,james45@adventure-works.com,50000.0,0.0,Graduate Degree,Skilled Manual,Y,No,Standard,Average
8906,MR.,ISAIAH,HALL,1972-01-15,S,M,isaiah46@adventure-works.com,70000.0,1.0,Graduate Degree,Professional,N,Yes,Standard,Average
8907,MR.,LUKE,YOUNG,1945-10-03,M,M,luke48@adventure-works.com,30000.0,5.0,Partial High School,Skilled Manual,Y,Yes,Standard,Average
8908,MR.,WARREN,BLACK,1968-11-18,M,M,warren10@adventure-works.com,110000.0,2.0,Graduate Degree,Management,Y,Yes,High,High
8909,MR.,AARON,NELSON,1963-07-17,S,M,aaron42@adventure-works.com,60000.0,3.0,Graduate Degree,Professional,N,Yes,Standard,Average
8910,MR.,ISAIAH,PETERSON,1960-10-11,M,M,isaiah4@adventure-works.com,60000.0,1.0,Partial College,Skilled Manual,Y,Yes,Standard,Average
8911,MR.,KEVIN,COLLINS,1958-05-28,S,M,kevin39@adventure-works.com,80000.0,5.0,Graduate Degree,Professional,Y,Yes,Standard,High
8912,MR.,SETH,SMITH,1978-05-01,S,M,seth0@adventure-works.com,30000.0,0.0,Partial High School,Clerical,N,No,Standard,Average
8913,MS.,ALEXANDRIA,REED,1973-10-09,S,F,alexandria41@adventure-works.com,60000.0,0.0,Partial College,Skilled Manual,N,No,Standard,Average
8914,MRS.,CHLOE,SCOTT,1970-10-18,M,F,chloe11@adventure-works.com,40000.0,1.0,Bachelors,Skilled Manual,Y,Yes,Standard,Average
8915,MR.,NATHAN,CAMPBELL,1970-06-03,M,M,nathan36@adventure-works.com,40000.0,1.0,Bachelors,Skilled Manual,Y,Yes,Standard,Average
8916,MRS.,ALEXA,STEWART,1970-08-22,M,F,alexa21@adventure-works.com,70000.0,4.0,Graduate Degree,Professional,N,Yes,Standard,Average
8917,MR.,ALEXANDER,THOMPSON,1966-11-11,M,M,alexander19@adventure-works.com,70000.0,4.0,Graduate Degree,Professional,Y,Yes,Standard,Average
8918,MR.,MARCUS,MITCHELL,1954-09-21,M,M,marcus39@adventure-works.com,40000.0,1.0,Partial College,Clerical,Y,Yes,Standard,Average
8919,MRS.,EMILY,BRYANT,1958-03-07,S,F,emily43@adventure-works.com,30000.0,2.0,High School,Skilled Manual,N,Yes,Standard,Average
8920,MRS.,RILEY,GONZALES,1969-09-13,S,F,riley14@adventure-works.com,60000.0,2.0,Bachelors,Skilled Manual,N,Yes,Standard,Average
8921,MR.,DAKOTA,BUTLER,1949-05-16,S,M,dakota11@adventure-works.com,60000.0,2.0,Partial College,Professional,N,Yes,Standard,Average
8922,MRS.,AMANDA,BRYANT,1963-02-22,M,F,amanda39@adventure-works.com,70000.0,4.0,Bachelors,Professional,Y,Yes,Standard,Average
8923,MRS.,SHANNON,GAO,1959-04-21,M,F,shannon14@adventure-works.com,80000.0,4.0,Graduate Degree,Professional,Y,Yes,Standard,High
8924,MR.,JULIAN,GRIFFIN,1940-01-01,M,M,julian20@adventure-works.com,90000.0,5.0,Bachelors,Management,Y,Yes,Standard,High
8925,MR.,AARON,KING,1959-05-14,M,M,aaron51@adventure-works.com,70000.0,2.0,Graduate Degree,Professional,Y,Yes,Standard,Average
8926,MR.,CHRISTOPHER,JOHNSON,1957-05-08,M,M,christopher25@adventure-works.com,80000.0,2.0,Partial High School,Skilled Manual,N,Yes,Standard,High
8927,MRS.,JULIA,STEWART,1969-04-22,S,F,julia46@adventure-works.com,50000.0,2.0,Bachelors,Skilled Manual,Y,Yes,Standard,Average
8928,MR.,RYAN,PERRY,1952-07-21,M,M,ryan10@adventure-works.com,70000.0,4.0,Partial College,Professional,Y,Yes,Standard,Average
8929,MR.,RYAN,ANDERSON,1933-12-20,M,M,ryan49@adventure-works.com,50000.0,2.0,Graduate Degree,Management,Y,Yes,Standard,Average
8930,MRS.,BRENDA,MALHOTRA,1951-02-27,M,F,brenda8@adventure-works.com,40000.0,2.0,Partial High School,Skilled Manual,Y,Yes,Standard,Average
8931,MRS.,KAITLYN,WRIGHT,1934-12-05,S,F,kaitlyn18@adventure-works.com,50000.0,2.0,Graduate Degree,Management,Y,Yes,Standard,Average
8932,MRS.,TAYLOR,TAYLOR,1951-04-18,S,F,taylor56@adventure-works.com,70000.0,2.0,High School,Professional,Y,Yes,Standard,Average
8933,MRS.,MELISSA,JENKINS,1937-09-11,M,F,melissa1@adventure-works.com,70000.0,4.0,Graduate Degree,Management,Y,Yes,Standard,Average
8934,MR.,JUSTIN,PERRY,1967-11-18,M,M,justin4@adventure-works.com,110000.0,0.0,Graduate Degree,Management,Y,No,Standard,High
8935,MRS.,BRITTANY,FLORES,1938-08-12,M,F,brittany11@adventure-works.com,170000.0,1.0,Graduate Degree,Management,Y,Yes,High,Very High
8936,MR.,JUSTIN,HUGHES,1953-10-01,S,M,justin8@adventure-works.com,70000.0,4.0,Partial College,Professional,Y,Yes,Standard,Average
8937,MRS.,ANNA,HUGHES,1955-03-02,S,F,anna36@adventure-works.com,70000.0,4.0,High School,Professional,Y,Yes,Standard,Average
8938,MR.,CONNOR,LI,1961-10-06,M,M,connor21@adventure-works.com,40000.0,4.0,High School,Skilled Manual,Y,Yes,Standard,Average
8939,MR.,MARCUS,PERRY,1970-04-21,M,M,marcus57@adventure-works.com,60000.0,1.0,Graduate Degree,Professional,Y,Yes,Standard,Average
8940,MR.,JAMES,EVANS,1968-08-21,S,M,james50@adventure-works.com,70000.0,2.0,Bachelors,Skilled Manual,Y,Yes,Standard,Average
8941,MRS.,ALEXIS,PATTERSON,1939-10-16,M,F,alexis33@adventure-works.com,70000.0,5.0,Graduate Degree,Management,Y,Yes,Standard,Average
8942,MR.,BRYAN,KELLY,1939-09-22,M,M,bryan5@adventure-works.com,70000.0,5.0,Graduate Degree,Management,N,Yes,Standard,Average
8943,MRS.,ROBIN,RAMOS,1957-03-12,S,F,robin13@adventure-works.com,10000.0,1.0,Partial College,Manual,Y,Yes,Standard,Low
8944,MRS.,COLLEEN,MA,1973-03-11,M,F,colleen16@adventure-works.com,40000.0,1.0,Bachelors,Skilled Manual,Y,Yes,Standard,Average
8945,MRS.,CHRISTINE,CHANDE,1968-03-14,M,F,christine10@adventure-works.com,30000.0,1.0,Bachelors,Clerical,Y,Yes,Standard,Average
8946,MRS.,KARLA,XU,1965-09-26,S,F,karla5@adventure-works.com,30000.0,2.0,Partial College,Clerical,Y,Yes,Standard,Average
8947,MRS.,CANDACE,MEHTA,1964-07-14,M,F,candace14@adventure-works.com,30000.0,2.0,Partial College,Clerical,N,Yes,Standard,Average
8948,MR.,KURT,NARA,1961-04-14,M,M,kurt17@adventure-works.com,10000.0,1.0,Bachelors,Manual,Y,Yes,Standard,Low
8949,MR.,BRENDAN,KUMAR,1968-09-02,M,M,brendan6@adventure-works.com,40000.0,0.0,Graduate Degree,Clerical,Y,No,Standard,Average
8950,MS.,ASHLEE,SHEN,1969-01-22,S,F,ashlee9@adventure-works.com,40000.0,0.0,Graduate Degree,Clerical,Y,No,Standard,Average
8951,MR.,TOMMY,RAJE,1969-09-04,M,M,tommy10@adventure-works.com,40000.0,0.0,Graduate Degree,Clerical,Y,No,Standard,Average
8952,MRS.,RUTH,SANCHEZ,1952-11-15,M,F,ruth24@adventure-works.com,80000.0,4.0,Partial College,Professional,N,Yes,Standard,High
8953,MR.,DWAYNE,ALVAREZ,1955-06-13,M,M,dwayne4@adventure-works.com,90000.0,2.0,High School,Professional,N,Yes,Standard,High
8954,MR.,GREGORY,ANDERSEN,1959-03-23,S,M,gregory16@adventure-works.com,30000.0,0.0,Bachelors,Clerical,Y,No,Standard,Average
8955,MS.,PEGGY,SMITH,1972-04-06,S,F,peggy1@adventure-works.com,30000.0,0.0,High School,Manual,Y,No,Standard,Average
8956,MR.,PHILLIP,MARTINEZ,1972-07-10,M,M,phillip19@adventure-works.com,40000.0,1.0,Bachelors,Skilled Manual,Y,Yes,Standard,Average
8957,MS.,PAULA,NAVARRO,1973-04-23,S,F,paula13@adventure-works.com,30000.0,0.0,High School,Manual,N,No,Standard,Average
8958,MR.,RONALD,RODRIGUEZ,1971-09-20,M,M,ronald22@adventure-works.com,40000.0,2.0,Partial College,Clerical,Y,Yes,Standard,Average
8959,MRS.,SHEENA,NARA,1967-06-03,S,F,sheena15@adventure-works.com,20000.0,1.0,Partial College,Manual,N,Yes,Standard,Low
8960,MR.,CALVIN,KUMAR,1966-04-23,M,M,calvin8@adventure-works.com,40000.0,0.0,Bachelors,Professional,Y,No,Standard,Average
8961,MR.,JORGE,LIANG,1966-07-12,S,M,jorge19@adventure-works.com,20000.0,1.0,High School,Manual,N,Yes,Standard,Low
8962,MRS.,MEREDITH,RUIZ,1978-07-02,S,F,meredith24@adventure-works.com,30000.0,3.0,Partial College,Clerical,Y,Yes,Standard,Average
8963,MS.,KATRINA,SHARMA,1975-08-17,S,F,katrina8@adventure-works.com,30000.0,0.0,Partial College,Clerical,N,No,Standard,Average
8964,MRS.,KARI,GOMEZ,1956-11-17,M,F,kari22@adventure-works.com,10000.0,2.0,Partial College,Manual,Y,Yes,Standard,Low
8965,MR.,SEAN,HERNANDEZ,1955-04-14,S,M,sean51@adventure-works.com,10000.0,2.0,Partial College,Manual,Y,Yes,Standard,Low
8966,MS.,BRIANNA,SANCHEZ,1979-08-20,S,F,brianna25@adventure-works.com,30000.0,0.0,Partial College,Clerical,Y,No,Standard,Average
8967,MRS.,PRISCILLA,TANG,1965-05-12,M,F,priscilla3@adventure-works.com,30000.0,1.0,Bachelors,Skilled Manual,Y,Yes,Standard,Average
8968,MS.,NINA,KUMAR,1968-08-04,S,F,nina8@adventure-works.com,40000.0,0.0,Graduate Degree,Clerical,Y,No,Standard,Average
8969,MR.,CALEB,GONZALEZ,1965-07-07,S,M,caleb38@adventure-works.com,10000.0,5.0,Partial High School,Manual,Y,Yes,Standard,Low
8970,MRS.,BRIDGET,NARA,1964-07-06,S,F,bridget18@adventure-works.com,30000.0,2.0,Partial College,Clerical,Y,Yes,Standard,Average
8971,MS.,TERESA,RUIZ,1973-07-17,S,F,teresa3@adventure-works.com,20000.0,0.0,Partial High School,Manual,N,No,Standard,Low
8972,MR.,KURT,RAHEEM,1973-10-21,M,M,kurt18@adventure-works.com,40000.0,1.0,Bachelors,Skilled Manual,Y,Yes,Standard,Average
8973,MRS.,MEAGAN,SCHMIDT,1948-12-19,M,F,meagan10@adventure-works.com,90000.0,4.0,Partial High School,Skilled Manual,Y,Yes,Standard,High
8974,MRS.,SHAWNA,RAJE,1946-02-11,M,F,shawna15@adventure-works.com,110000.0,3.0,Bachelors,Management,Y,Yes,High,High
8975,MRS.,GLORIA,NAVARRO,1951-06-08,M,F,gloria10@adventure-works.com,90000.0,4.0,High School,Professional,N,Yes,Standard,High
8976,MRS.,MEGAN,GONZALES,1955-02-02,S,F,megan65@adventure-works.com,130000.0,3.0,Partial College,Professional,N,Yes,High,High
8977,MRS.,ROSA,LIU,1944-04-26,S,F,rosa4@adventure-works.com,90000.0,5.0,Partial College,Professional,N,Yes,Standard,High
8978,MR.,HAROLD,SAI,1946-04-03,S,M,harold3@adventure-works.com,30000.0,2.0,Partial College,Clerical,N,Yes,Standard,Average
8979,MRS.,JILL,JIMENEZ,1946-04-11,M,F,jill13@adventure-works.com,30000.0,2.0,Partial College,Clerical,Y,Yes,Standard,Average
8980,,WENDY,DOMINGUEZ,1948-02-24,M,,wendy12@adventure-works.com,10000.0,2.0,Partial High School,Clerical,Y,Yes,Standard,Low
8981,MR.,BLAKE,ANDERSON,1957-07-13,S,M,blake9@adventure-works.com,80000.0,2.0,High School,Professional,Y,Yes,Standard,High
8982,MRS.,CHERYL,DIAZ,1967-05-06,M,F,cheryl4@adventure-works.com,90000.0,2.0,Bachelors,Professional,Y,Yes,Standard,High
8983,MS.,ABBY,SAI,1965-05-08,S,F,abby4@adventure-works.com,70000.0,0.0,Bachelors,Professional,N,No,Standard,Average
8984,MR.,COLIN,STONE,1975-08-28,M,M,colin25@adventure-works.com,80000.0,0.0,Bachelors,Professional,Y,No,Standard,High
8985,MR.,JIMMY,TRAVERS,1975-07-27,M,M,jimmy15@adventure-works.com,90000.0,0.0,Bachelors,Professional,Y,No,Standard,High
8986,MS.,MICHELE,MADAN,1974-06-28,S,F,michele63@adventure-works.com,90000.0,0.0,Bachelors,Professional,Y,No,Standard,High
8987,MR.,MARSHALL,LI,1972-04-20,S,M,marshall2@adventure-works.com,90000.0,0.0,Bachelors,Professional,N,No,Standard,High
8988,MRS.,LESLIE,HERNANDEZ,1969-10-15,S,F,leslie4@adventure-works.com,100000.0,1.0,Graduate Degree,Management,Y,Yes,Standard,High
8989,MRS.,JACLYN,LIU,1970-05-13,M,F,jaclyn4@adventure-works.com,90000.0,2.0,Bachelors,Professional,Y,Yes,Standard,High
8990,MS.,WHITNEY,RANA,1966-04-21,S,F,whitney10@adventure-works.com,90000.0,0.0,Bachelors,Professional,N,No,Standard,High
8991,MR.,REGINALD,SERRANO,1947-11-19,M,M,reginald2@adventure-works.com,30000.0,2.0,Partial College,Clerical,N,Yes,Standard,Average
8992,MR.,WILSON,PAIS,1950-02-01,M,M,wilson0@adventure-works.com,40000.0,2.0,Bachelors,Management,N,Yes,Standard,Average
8993,MR.,JUAN,PETERSON,1958-02-24,S,M,juan15@adventure-works.com,130000.0,0.0,Graduate Degree,Management,Y,No,Standard,High
8994,MRS.,EBONY,MUNOZ,1962-07-08,M,F,ebony30@adventure-works.com,60000.0,1.0,Bachelors,Professional,Y,Yes,Standard,Average
8995,MS.,EVELYN,RODRIGUEZ,1966-01-11,S,F,evelyn20@adventure-works.com,110000.0,0.0,Graduate Degree,Management,N,No,Standard,High
8996,MR.,DALTON,MILLER,1959-10-26,M,M,dalton5@adventure-works.com,90000.0,1.0,Bachelors,Professional,Y,Yes,Standard,High
8997,MR.,WILLIE,XU,1943-02-07,M,M,willie24@adventure-works.com,70000.0,2.0,Graduate Degree,Management,Y,Yes,Standard,Average
8998,MS.,CAROL,NELSON,1978-02-08,S,F,carol13@adventure-works.com,10000.0,0.0,Partial College,Manual,Y,No,Standard,Low
8999,MS.,CASSANDRA,VAN,1978-02-09,M,F,cassandra4@adventure-works.com,20000.0,0.0,Bachelors,Clerical,Y,No,Standard,Low
9000,MS.,PAMELA,MARTINEZ,1977-06-02,S,F,pamela21@adventure-works.com,20000.0,0.0,Partial College,Manual,N,No,Standard,Low
9001,MR.,COLE,RAMIREZ,1976-03-27,M,M,cole9@adventure-works.com,70000.0,0.0,Bachelors,Professional,Y,No,Standard,Average
9002,MS.,JASMINE,LEWIS,1966-02-18,S,F,jasmine18@adventure-works.com,90000.0,0.0,Bachelors,Professional,N,No,Standard,High
9003,MRS.,BETHANY,SHAN,1964-06-02,S,F,bethany13@adventure-works.com,60000.0,3.0,Bachelors,Professional,Y,Yes,Standard,Average
9004,MRS.,KRISTINE,DOMINGUEZ,1954-06-20,S,F,kristine13@adventure-works.com,80000.0,2.0,Partial College,Skilled Manual,N,Yes,Standard,High
9005,MR.,WYATT,MITCHELL,1962-04-03,M,M,wyatt40@adventure-works.com,60000.0,1.0,Bachelors,Professional,Y,Yes,Standard,Average
9006,MR.,JACK,LI,1958-11-27,S,M,jack27@adventure-works.com,90000.0,2.0,Bachelors,Management,N,Yes,Standard,High
9007,MRS.,MONIQUE,BLANCO,1943-10-06,S,F,monique12@adventure-works.com,40000.0,2.0,Bachelors,Management,Y,Yes,Standard,Average
9008,MR.,LARRY,ALVAREZ,1970-05-21,M,M,larry6@adventure-works.com,100000.0,0.0,Partial High School,Professional,N,No,Standard,High
9009,MR.,COLIN,HE,1967-02-01,S,M,colin19@adventure-works.com,90000.0,4.0,Bachelors,Professional,Y,Yes,Standard,High
